# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0009179	BP	e	purine ribonucleoside diphosphate metabolic process	3/9	61/20424	2.1023188646982554e-06	9	3	0.0026995526155112848	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0009135	BP	e	purine nucleoside diphosphate metabolic process	3/9	61/20424	2.1023188646982554e-06	8	3	0.0026995526155112848	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0009185	BP	e	ribonucleoside diphosphate metabolic process	3/9	70/20424	3.19123521939805e-06	8	3	0.0037825956535157347	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0010604	BP	e	positive regulation of macromolecule metabolic process	8/9	3371/20424	4.201605336482055e-06	5	8	0.004624466902132285	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0030162	BP	e	regulation of proteolysis	5/9	723/20424	6.136932325246237e-06	6	5	0.006304266013314617	ENSG00000074800, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0009132	BP	e	nucleoside diphosphate metabolic process	3/9	90/20424	6.818677219075543e-06	7	3	0.00656681232929594	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0051240	BP	e	positive regulation of multicellular organismal process	6/9	1404/20424	7.3217313619768165e-06	4	6	0.00661109386893852	ENSG00000074800, ENSG00000101412, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0009893	BP	e	positive regulation of metabolic process	8/9	3674/20424	8.24122630514133e-06	4	8	0.00661109386893852	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0006139	BP	e	nucleobase-containing compound metabolic process	7/9	2409/20424	9.131923569839004e-06	4	7	0.00661109386893852	ENSG00000074800, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:2000113	BP	e	negative regulation of cellular macromolecule biosynthetic process	6/9	1464/20424	9.34043409777604e-06	7	6	0.00661109386893852	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0016052	BP	e	carbohydrate catabolic process	3/9	101/20424	9.64908890261587e-06	4	3	0.00661109386893852	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0010558	BP	e	negative regulation of macromolecule biosynthetic process	6/9	1474/20424	9.717503479079763e-06	6	6	0.00661109386893852	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0006091	BP	e	generation of precursor metabolites and energy	4/9	349/20424	9.867944641805825e-06	3	4	0.00661109386893852	ENSG00000074800, ENSG00000102144, ENSG00000111640, ENSG00000136997
GO:0071456	BP	e	cellular response to hypoxia	3/9	104/20424	1.053689477242301e-05	6	3	0.006765125481177757	ENSG00000101412, ENSG00000102144, ENSG00000136997
GO:0031327	BP	e	negative regulation of cellular biosynthetic process	6/9	1531/20424	1.2113485706003187e-05	6	6	0.007192181847582932	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0036294	BP	e	cellular response to decreased oxygen levels	3/9	112/20424	1.316460819793375e-05	5	3	0.007192181847582932	ENSG00000101412, ENSG00000102144, ENSG00000136997
GO:2001171	BP	e	positive regulation of ATP biosynthetic process	2/9	13/20424	1.3429966690999762e-05	11	2	0.007192181847582932	ENSG00000074800, ENSG00000136997
GO:0009890	BP	e	negative regulation of biosynthetic process	6/9	1559/20424	1.345671475826434e-05	5	6	0.007192181847582932	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0046034	BP	e	ATP metabolic process	3/9	114/20424	1.3883009851764792e-05	2	3	0.007192181847582932	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0046483	BP	e	heterocycle metabolic process	7/9	2566/20424	1.4002560544323966e-05	3	7	0.007192181847582932	ENSG00000074800, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:0051239	BP	e	regulation of multicellular organismal process	7/9	2581/20424	1.4565372978344563e-05	3	7	0.0072399300717197225	ENSG00000074800, ENSG00000101412, ENSG00000102144, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0051093	BP	e	negative regulation of developmental process	5/9	875/20424	1.5568358316659154e-05	4	5	0.007314471950711387	ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0060252	BP	e	positive regulation of glial cell proliferation	2/9	14/20424	1.566471376296163e-05	9	2	0.007314471950711387	ENSG00000101412, ENSG00000136997
GO:0006725	BP	e	cellular aromatic compound metabolic process	7/9	2625/20424	1.632793330711168e-05	3	7	0.007399915421449526	ENSG00000074800, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:0010755	BP	e	regulation of plasminogen activation	2/9	15/20424	1.807053904935895e-05	8	2	0.007888562142702027	ENSG00000074800, ENSG00000159216
GO:0071453	BP	e	cellular response to oxygen levels	3/9	127/20424	1.9191935399409246e-05	4	3	0.007888562142702027	ENSG00000101412, ENSG00000102144, ENSG00000136997
GO:0070887	BP	e	cellular response to chemical stimulus	6/9	1661/20424	1.9425617744626822e-05	3	6	0.007888562142702027	ENSG00000101057, ENSG00000101412, ENSG00000102144, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:0051716	BP	e	cellular response to stimulus	7/9	2694/20424	1.945391403872263e-05	2	7	0.007888562142702027	ENSG00000101057, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:0000122	BP	e	negative regulation of transcription by RNA polymerase II	5/9	940/20424	2.2050463873085472e-05	11	5	0.008712194815907027	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0044772	BP	e	mitotic cell cycle phase transition	3/9	144/20424	2.7950463013260326e-05	4	3	0.010767217114283209	ENSG00000101412, ENSG00000111206, ENSG00000136997
GO:1901360	BP	e	organic cyclic compound metabolic process	7/9	2857/20424	2.8901543130098188e-05	3	7	0.010862045807114218	ENSG00000074800, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:0005975	BP	e	carbohydrate metabolic process	4/9	462/20424	2.9756978410547193e-05	3	4	0.010917268579240993	ENSG00000074800, ENSG00000102144, ENSG00000111640, ENSG00000136997
GO:2001169	BP	e	regulation of ATP biosynthetic process	2/9	20/20424	3.266172257433622e-05	10	2	0.011704290305766203	ENSG00000074800, ENSG00000136997
GO:0044770	BP	e	cell cycle phase transition	3/9	153/20424	3.350037233062452e-05	3	3	0.011731982664604389	ENSG00000101412, ENSG00000111206, ENSG00000136997
GO:0043065	BP	e	positive regulation of apoptotic process	4/9	494/20424	3.868394777489991e-05	7	4	0.01287891607842145	ENSG00000101057, ENSG00000101412, ENSG00000136997, ENSG00000144381
GO:0051173	BP	e	positive regulation of nitrogen compound metabolic process	7/9	2985/20424	3.8803064039132817e-05	5	7	0.01287891607842145	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0045935	BP	e	positive regulation of nucleobase-containing compound metabolic process	6/9	1894/20424	4.141923298154474e-05	6	6	0.01287891607842145	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0034641	BP	e	cellular nitrogen compound metabolic process	7/9	3015/20424	4.149728405302047e-05	3	7	0.01287891607842145	ENSG00000074800, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:1903047	BP	e	mitotic cell cycle process	4/9	504/20424	4.183941515748699e-05	3	4	0.01287891607842145	ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997
GO:0043068	BP	e	positive regulation of programmed cell death	4/9	508/20424	4.315322464105944e-05	6	4	0.01287891607842145	ENSG00000101057, ENSG00000101412, ENSG00000136997, ENSG00000144381
GO:1900373	BP	e	positive regulation of purine nucleotide biosynthetic process	2/9	23/20424	4.3461849313901966e-05	10	2	0.01287891607842145	ENSG00000074800, ENSG00000136997
GO:0030810	BP	e	positive regulation of nucleotide biosynthetic process	2/9	23/20424	4.3461849313901966e-05	9	2	0.01287891607842145	ENSG00000074800, ENSG00000136997
GO:0031328	BP	e	positive regulation of cellular biosynthetic process	6/9	1951/20424	4.9112214859679067e-05	6	6	0.014278681486279147	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0009891	BP	e	positive regulation of biosynthetic process	6/9	1985/20424	5.4231044170834724e-05	5	6	0.015400473148172104	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0060251	BP	e	regulation of glial cell proliferation	2/9	26/20424	5.5792167023100093e-05	5	2	0.015400473148172104	ENSG00000101412, ENSG00000136997
GO:0010468	BP	e	regulation of gene expression	8/9	4699/20424	5.5969011376315e-05	5	8	0.015400473148172104	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0031325	BP	e	positive regulation of cellular metabolic process	7/9	3186/20424	6.005835651513354e-05	5	7	0.01623577571125777	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0010942	BP	e	positive regulation of cell death	4/9	568/20424	6.672694084279664e-05	5	4	0.017727507438735402	ENSG00000101057, ENSG00000101412, ENSG00000136997, ENSG00000144381
GO:0045944	BP	e	positive regulation of transcription by RNA polymerase II	5/9	1204/20424	7.285124954020505e-05	11	5	0.019026523799407113	ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0045892	BP	e	negative regulation of transcription, DNA-templated	5/9	1276/20424	9.625252023103254e-05	10	5	0.024283113074380767	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:1903507	BP	e	negative regulation of nucleic acid-templated transcription	5/9	1278/20424	9.697717444163921e-05	9	5	0.024283113074380767	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:1902679	BP	e	negative regulation of RNA biosynthetic process	5/9	1280/20424	9.770608155049695e-05	8	5	0.024283113074380767	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:1903580	BP	e	positive regulation of ATP metabolic process	2/9	35/20424	0.00010193266002246992	5	2	0.024931434258511728	ENSG00000074800, ENSG00000136997
GO:0048519	BP	e	negative regulation of biological process	8/9	5121/20424	0.00010884555431749352	3	8	0.026206267913722776	ENSG00000074800, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:1900371	BP	e	regulation of purine nucleotide biosynthetic process	2/9	38/20424	0.00012035215658898003	9	2	0.028296059678464606	ENSG00000074800, ENSG00000136997
GO:0051172	BP	e	negative regulation of nitrogen compound metabolic process	6/9	2285/20424	0.00012119799719505899	5	6	0.028296059678464606	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0030808	BP	e	regulation of nucleotide biosynthetic process	2/9	39/20424	0.00012682868165397255	8	2	0.02896687356043888	ENSG00000074800, ENSG00000136997
GO:0071310	BP	e	cellular response to organic substance	5/9	1354/20424	0.0001278309690511937	4	5	0.02896687356043888	ENSG00000101057, ENSG00000101412, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:0001666	BP	e	response to hypoxia	3/9	249/20424	0.00014244687247050205	5	3	0.03143002982059388	ENSG00000101412, ENSG00000102144, ENSG00000136997
GO:0051253	BP	e	negative regulation of RNA metabolic process	5/9	1386/20424	0.00014290368767372024	7	5	0.03143002982059388	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:1900544	BP	e	positive regulation of purine nucleotide metabolic process	2/9	42/20424	0.00014726670568639336	9	2	0.03143002982059388	ENSG00000074800, ENSG00000136997
GO:0045981	BP	e	positive regulation of nucleotide metabolic process	2/9	42/20424	0.00014726670568639336	8	2	0.03143002982059388	ENSG00000074800, ENSG00000136997
GO:0042981	BP	e	regulation of apoptotic process	5/9	1398/20424	0.00014889948581370328	6	5	0.03143002982059388	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000136997, ENSG00000144381
GO:0043067	BP	e	regulation of programmed cell death	5/9	1426/20424	0.0001636521485140817	5	5	0.033568275239576194	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000136997, ENSG00000144381
GO:0050896	BP	e	response to stimulus	8/9	5402/20424	0.0001643022584866204	1	8	0.033568275239576194	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:0036293	BP	e	response to decreased oxygen levels	3/9	262/20424	0.0001655648593813869	4	3	0.033568275239576194	ENSG00000101412, ENSG00000102144, ENSG00000136997
GO:0033554	BP	e	cellular response to stress	5/9	1434/20424	0.0001680691691578563	3	5	0.03363347827991439	ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000136997, ENSG00000144381
GO:0031324	BP	e	negative regulation of cellular metabolic process	6/9	2447/20424	0.00017880767603555933	5	6	0.035323685641435044	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0051171	BP	e	regulation of nitrogen compound metabolic process	8/9	5482/20424	0.00018397996193558844	4	8	0.03557256245108846	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0048146	BP	e	positive regulation of fibroblast proliferation	2/9	47/20424	0.0001846845996552065	6	2	0.03557256245108846	ENSG00000101412, ENSG00000136997
GO:0070303	BP	e	negative regulation of stress-activated protein kinase signaling cascade	2/9	48/20424	0.00019267031135143764	8	2	0.036205571068467106	ENSG00000111206, ENSG00000136997
GO:0032873	BP	e	negative regulation of stress-activated MAPK cascade	2/9	48/20424	0.00019267031135143764	9	2	0.036205571068467106	ENSG00000111206, ENSG00000136997
GO:0048522	BP	e	positive regulation of cellular process	8/9	5526/20424	0.000195645249451921	4	8	0.036321658419333144	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0045934	BP	e	negative regulation of nucleobase-containing compound metabolic process	5/9	1486/20424	0.00019908829176617076	6	5	0.03652085104553482	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:2000112	BP	e	regulation of cellular macromolecule biosynthetic process	7/9	3836/20424	0.00020658948453479583	6	7	0.03745102784937258	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0070482	BP	e	response to oxygen levels	3/9	286/20424	0.00021442231484475316	3	3	0.038392566025750245	ENSG00000101412, ENSG00000102144, ENSG00000136997
GO:0010556	BP	e	regulation of macromolecule biosynthetic process	7/9	3864/20424	0.00021676638615356425	5	7	0.038392566025750245	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0006357	BP	e	regulation of transcription by RNA polymerase II	6/9	2547/20424	0.00022427749959944007	10	6	0.039271499901451956	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0080090	BP	e	regulation of primary metabolic process	8/9	5639/20424	0.00022857128689092397	4	8	0.03957365123260952	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0042221	BP	e	response to chemical	6/9	2566/20424	0.00023389106446849905	2	6	0.04004474902661224	ENSG00000101057, ENSG00000101412, ENSG00000102144, ENSG00000111640, ENSG00000136997, ENSG00000144381
GO:0009150	BP	e	purine ribonucleotide metabolic process	3/9	299/20424	0.0002444171118876935	9	3	0.04138706897887328	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0022402	BP	e	cell cycle process	4/9	797/20424	0.0002478238373122655	2	4	0.041507799012442385	ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997
GO:0010941	BP	e	regulation of cell death	5/9	1569/20424	0.00025762324282388763	4	5	0.04268512417928263	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000136997, ENSG00000144381
GO:0006163	BP	e	purine nucleotide metabolic process	3/9	311/20424	0.00027441716043840095	8	3	0.04498397899143958	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0031326	BP	e	regulation of cellular biosynthetic process	7/9	4020/20424	0.00028148030612005603	5	7	0.0451049981113839	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0032481	BP	e	positive regulation of type I interferon production	2/9	58/20424	0.0002816992051198103	8	2	0.0451049981113839	ENSG00000111640, ENSG00000144381
GO:0010605	BP	e	negative regulation of macromolecule metabolic process	6/9	2664/20424	0.00028892686757176964	5	6	0.0451049981113839	ENSG00000074800, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0009259	BP	e	ribonucleotide metabolic process	3/9	317/20424	0.00029027455999802574	8	3	0.0451049981113839	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0045893	BP	e	positive regulation of transcription, DNA-templated	5/9	1612/20424	0.00029277280097984713	10	5	0.0451049981113839	ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:1903508	BP	e	positive regulation of nucleic acid-templated transcription	5/9	1612/20424	0.00029277280097984713	9	5	0.0451049981113839	ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:1902680	BP	e	positive regulation of RNA biosynthetic process	5/9	1618/20424	0.0002979585036533319	8	5	0.0451049981113839	ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0014015	BP	e	positive regulation of gliogenesis	2/9	60/20424	0.00030150008472143176	8	2	0.0451049981113839	ENSG00000101412, ENSG00000136997
GO:0071466	BP	e	cellular response to xenobiotic stimulus	2/9	60/20424	0.00030150008472143176	4	2	0.0451049981113839	ENSG00000101412, ENSG00000136997
GO:0009889	BP	e	regulation of biosynthetic process	7/9	4080/20424	0.00031033403055768654	4	7	0.04530379179272308	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000159216
GO:0031323	BP	e	regulation of cellular metabolic process	8/9	5869/20424	0.00031060059388659074	4	8	0.04530379179272308	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0000082	BP	e	G1/S transition of mitotic cell cycle	2/9	61/20424	0.00031164916153083563	5	2	0.04530379179272308	ENSG00000101412, ENSG00000136997
GO:0019693	BP	e	ribose phosphate metabolic process	3/9	327/20424	0.00031800666746940404	5	3	0.0457959321405238	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0044843	BP	e	cell cycle G1/S phase transition	2/9	63/20424	0.00033244401274307633	4	2	0.047431757336648735	ENSG00000101412, ENSG00000136997
GO:0072521	BP	e	purine-containing compound metabolic process	3/9	334/20424	0.00033840826561630673	4	3	0.04783975197139147	ENSG00000074800, ENSG00000102144, ENSG00000111640
GO:0070613	BP	e	regulation of protein processing	2/9	65/20424	0.00035390035946372667	7	2	0.04957500580887786	ENSG00000074800, ENSG00000159216
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	7/9	1563/20424	4.761281524287081e-07	6	7	0.001186286567104305	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0003690	MF	e	double-stranded DNA binding	7/9	1657/20424	7.10964447248214e-07	5	7	0.001186286567104305	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0043565	MF	e	sequence-specific DNA binding	7/9	1665/20424	7.348461080555265e-07	5	7	0.001186286567104305	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0000981	MF	e	DNA-binding transcription factor activity, RNA polymerase II-specific	6/9	1364/20424	6.186953045170946e-06	3	6	0.005969971407012487	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0000977	MF	e	RNA polymerase II transcription regulatory region sequence-specific DNA binding	6/9	1412/20424	7.568015859418115e-06	8	6	0.005969971407012487	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0003700	MF	e	DNA-binding transcription factor activity	6/9	1414/20424	7.63063914514308e-06	2	6	0.005969971407012487	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0003677	MF	e	DNA binding	7/9	2473/20424	1.0907299216127194e-05	4	7	0.005969971407012487	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0000976	MF	e	transcription regulatory region sequence-specific DNA binding	6/9	1506/20424	1.100912296047266e-05	7	6	0.005969971407012487	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:0001067	MF	e	regulatory region nucleic acid binding	6/9	1508/20424	1.1094309862298656e-05	4	6	0.005969971407012487	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
GO:1901363	MF	e	heterocyclic compound binding	9/9	5879/20424	1.3507309540589083e-05	2	9	0.006541590010507293	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0097159	MF	e	organic cyclic compound binding	9/9	5956/20424	1.5186731913139428e-05	2	9	0.0066863038777576584	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000102144, ENSG00000111206, ENSG00000111640, ENSG00000136997, ENSG00000144381, ENSG00000159216
GO:0001216	MF	e	DNA-binding transcription activator activity	4/9	460/20424	2.92550152384152e-05	3	4	0.011806836566637068	ENSG00000101057, ENSG00000101412, ENSG00000136997, ENSG00000159216
GO:0140110	MF	e	transcription regulator activity	6/9	1919/20424	4.466186341146096e-05	1	6	0.01663826188474657	ENSG00000074800, ENSG00000101057, ENSG00000101412, ENSG00000111206, ENSG00000136997, ENSG00000159216
