module1	module1_nr	module1_size	module2	module2_nr	module2_size	M_count	M_zscore	M_pvalue	P_count	P_zscore	P_pvalue	C_count	C_zscore	C_pvalue	H_count	H_zscore	H_pvalue	R_count	R_zscore	R_pvalue
ALL	7	5	ALL	25	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	ALL	27	7	0	0	1	1	0	1	0	0	1	0	0	1	1	0.17	0.4330657084409495
ALL	7	5	ALL	28	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	ALL	29	18	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	ALL	31	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	ALL	34	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	ALL	35	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COR	0	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COR	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COR	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COR	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COR	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COR	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COR	8	5	0	0	1	4	3.31	0.00047280183109221774	5	4.18	1.481498469602105e-05	4	2.4	0.008273436160838754	14	14.88	0.0
ALL	7	5	COP	0	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COP	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COP	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COP	4	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	COP	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	CIR	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	CIR	1	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	CIR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	CIR	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FBU	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FBU	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FBU	2	12	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FBU	3	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FBU	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FB2U	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FB2U	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FB2U	4	5	0	0	1	4	3.33	0.00043856407910036754	6	5.35	4.439714429427255e-08	6	4.24	1.1100104686745382e-05	12	13.2	0.0
ALL	7	5	FB2U	6	5	0	0	1	5	4.4	5.321989495543633e-06	4	3.26	0.0005516378582589576	2	0.77	0.22175182929210346	8	8.57	0.0
ALL	7	5	FFL	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FFL	2	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FFL	3	7	0	0	1	1	0	1	0	0	1	0	0	1	1	0.17	0.4329748049541159
ALL	7	5	FFL	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FFL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	7	5	FFL	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	9	5	0	0	1	8	7.83	2.3314683517128287e-15	6	5.37	3.8706423177714555e-08	4	2.57	0.005103303058347608	10	10.75	0.0
ALL	9	5	ALL	10	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	11	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	12	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	14	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	16	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	18	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	19	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	20	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	21	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	24	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	25	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	27	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	28	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	29	18	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	31	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	34	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	ALL	35	10	0	0	1	1	0	1	1	0	1	1	0	1	2	0.66	0.2551619816628661
ALL	9	5	COR	0	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COR	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COR	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COR	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COR	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COR	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COR	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COP	0	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COP	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COP	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COP	4	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	COP	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	CIR	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	CIR	1	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	CIR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	CIR	3	7	0	0	1	1	0	1	1	0	1	1	0	1	2	1.18	0.11960844818011773
ALL	9	5	FBU	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FBU	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FBU	2	12	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FBU	3	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FBU	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FB2U	1	5	0	0	1	8	7.63	1.1435297153639112e-14	6	5.35	4.439714429427255e-08	4	2.5	0.0061414699064491485	10	10.89	0.0
ALL	9	5	FB2U	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FB2U	4	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FB2U	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FFL	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FFL	2	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FFL	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FFL	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FFL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	9	5	FFL	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	9	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	10	6	0	0	1	14	10.99	0.0	2	0.68	0.2484859780555524	8	4.78	8.661610940707831e-07	10	8.74	0.0
ALL	10	6	ALL	11	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	12	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	14	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	16	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	18	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	19	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	20	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	21	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	24	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	25	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	27	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	28	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	29	18	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	31	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	34	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	ALL	35	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COR	0	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COR	1	6	0	0	1	14	11.15	0.0	2	0.73	0.2336771668226323	8	4.83	6.717568331593426e-07	10	8.54	0.0
ALL	10	6	COR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COR	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COR	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COR	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COR	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COR	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COP	0	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COP	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COP	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COP	4	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	COP	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	CIR	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	CIR	1	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	CIR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	CIR	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FBU	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FBU	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FBU	2	12	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FBU	3	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FBU	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FB2U	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FB2U	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FB2U	4	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FB2U	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FFL	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FFL	2	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FFL	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FFL	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FFL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	10	6	FFL	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	9	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	10	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	11	10	6	0.86	0.19465619082352648	0	0	1	4	0.29	0.38496245514593974	36	14.55	0.0	22	11.34	0.0
ALL	11	10	ALL	12	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	14	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	16	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	18	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	19	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	20	10	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1
ALL	11	10	ALL	21	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	24	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	25	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	27	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	28	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	29	18	4	0	1	0	0	1	3	0	1	0	0	1	21	7.39	7.482903185973555e-14
ALL	11	10	ALL	31	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	34	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	ALL	35	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COR	0	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COR	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COR	4	8	6	1.45	0.07307835149539066	0	0	1	0	0	1	36	16.12	0.0	18	10.4	0.0
ALL	11	10	COR	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COR	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COR	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COR	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COP	0	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COP	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COP	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COP	4	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	COP	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	CIR	0	8	3	0	1	0	0	1	0	0	1	0	0	1	13	7.09	6.942224572981104e-13
ALL	11	10	CIR	1	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	CIR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	CIR	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FBU	0	8	6	1.41	0.07939656056370392	0	0	1	0	0	1	36	16.43	0.0	18	10.06	0.0
ALL	11	10	FBU	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FBU	2	12	4	0	1	0	0	1	5	0.53	0.29860356434868296	0	0	1	21	10.28	0.0
ALL	11	10	FBU	3	9	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1
ALL	11	10	FBU	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FB2U	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FB2U	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FB2U	4	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FB2U	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FFL	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FFL	2	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FFL	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FFL	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FFL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	11	10	FFL	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	9	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	10	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	11	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	12	5	8	6.87	3.2996938514884278e-12	12	12.24	0.0	6	5.37	3.8706423177714555e-08	0	0	1	0	0	1
ALL	12	5	ALL	14	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	16	6	1	0	1	3	1.92	0.0272497159514955	4	2.84	0.002275017990491679	0	0	1	0	0	1
ALL	12	5	ALL	18	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	19	6	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1
ALL	12	5	ALL	20	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	21	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	24	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	25	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	27	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	28	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	29	18	2	0	1	3	0	1	2	0	1	0	0	1	2	0	1
ALL	12	5	ALL	31	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	34	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	ALL	35	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	COR	0	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	COR	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	COR	2	6	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1
ALL	12	5	COR	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	COR	5	5	8	6.84	4.077627124843275e-12	12	11.75	0.0	6	5.19	1.0545069095702075e-07	0	0	1	0	0	1
ALL	12	5	COR	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
ALL	12	5	COR	7	5	0	0	1	0	0	1	2	1.14	0.1278155270864807	0	0	1	0	0	1
ALL	12	5	COR	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
