# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0030863	CC	e	cortical cytoskeleton	3/6	89/20424	1.5846827829901212e-06	6	3	0.0003910204767028124	ENSG00000072110, ENSG00000130402, ENSG00000167460
GO:0031143	CC	e	pseudopodium	2/6	18/20424	1.0981073501292387e-05	4	2	0.0024085154546167973	ENSG00000072110, ENSG00000130402
GO:0099513	CC	e	polymeric cytoskeletal fiber	4/6	711/20424	2.065757449576254e-05	5	4	0.004077805205463525	ENSG00000072110, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0099081	CC	e	supramolecular polymer	4/6	779/20424	2.9627263117351294e-05	3	4	0.004873684782804288	ENSG00000072110, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0099512	CC	e	supramolecular fiber	4/6	779/20424	2.9627263117351294e-05	4	4	0.004873684782804288	ENSG00000072110, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0015629	CC	e	actin cytoskeleton	3/6	250/20424	3.526924314776345e-05	6	3	0.005355498921052696	ENSG00000130402, ENSG00000140416, ENSG00000143549
GO:0099080	CC	e	supramolecular complex	4/6	1117/20424	0.00012213639690593513	2	4	0.017221231963736854	ENSG00000072110, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0030864	CC	e	cortical actin cytoskeleton	2/6	62/20424	0.00013494214626141903	7	2	0.017758386448002744	ENSG00000072110, ENSG00000130402
GO:0031093	CC	e	platelet alpha granule lumen	2/6	67/20424	0.00015767429698232687	7	2	0.019147905078153428	ENSG00000072110, ENSG00000130402
GO:0005925	CC	e	focal adhesion	3/6	420/20424	0.00016490090492837298	5	3	0.019147905078153428	ENSG00000072110, ENSG00000130402, ENSG00000167460
GO:0030055	CC	e	cell-substrate junction	3/6	429/20424	0.00017558033225861157	4	3	0.019255309771027736	ENSG00000072110, ENSG00000130402, ENSG00000167460
GO:0043232	CC	e	intracellular non-membrane-bounded organelle	5/6	2775/20424	0.00024564556634523575	4	5	0.02458791959969949	ENSG00000072110, ENSG00000130402, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0043228	CC	e	non-membrane-bounded organelle	5/6	2783/20424	0.00024911772644072434	3	5	0.02458791959969949	ENSG00000072110, ENSG00000130402, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0051015	MF	e	actin filament binding	5/6	215/20424	7.341282031236365e-10	5	5	3.5553828877277717e-06	ENSG00000072110, ENSG00000130402, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0003779	MF	e	actin binding	5/6	441/20424	2.7050410726827394e-08	4	5	6.550256957501253e-05	ENSG00000072110, ENSG00000130402, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0042803	MF	e	protein homodimerization activity	5/6	677/20424	2.301955379806777e-07	4	5	0.00037161233014680736	ENSG00000072110, ENSG00000112658, ENSG00000130402, ENSG00000140416, ENSG00000167460
GO:0008092	MF	e	cytoskeletal protein binding	5/6	993/20424	1.5493571181514533e-06	3	5	0.0018758841308018721	ENSG00000072110, ENSG00000130402, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0046983	MF	e	protein dimerization activity	5/6	1059/20424	2.1327394215983967e-06	3	5	0.002065771403760207	ENSG00000072110, ENSG00000112658, ENSG00000130402, ENSG00000140416, ENSG00000167460
GO:0044877	MF	e	protein-containing complex binding	5/6	1273/20424	5.312629484403799e-06	2	5	0.004288177432161267	ENSG00000072110, ENSG00000130402, ENSG00000140416, ENSG00000143549, ENSG00000167460
GO:0042802	MF	e	identical protein binding	5/6	1962/20424	4.4956202914877624e-05	3	5	0.03110327010239319	ENSG00000072110, ENSG00000112658, ENSG00000130402, ENSG00000140416, ENSG00000167460
GO:0008307	MF	e	structural constituent of muscle	2/6	42/20424	6.160197584879142e-05	2	2	0.0372922961294621	ENSG00000140416, ENSG00000167460
